165,1.4777366,4.211659,3.3146565,2.5169291
166,1.4541514,4.444035,3.450471,2.5861285
167,1.1727258,3.906746,3.023681,2.2386668
168,1.1568118,4.1714926,3.1651754,2.2881808
169,1.273082,4.02272,3.1248436,2.3418255
170,1.5497197,4.5097556,3.5315695,2.6811576
171,1.3749593,4.161258,3.273931,2.4451501
172,1.5232333,4.49664,3.504015,2.6535485
173,1.1290065,3.906247,3.007727,2.2106898
174,1.1444441,4.1052704,3.1121285,2.2341607
175,1.1440479,3.9078608,3.008726,2.1972787
176,1.2381526,4.1484966,3.1735697,2.3389783
177,1.3311089,4.0262594,3.1422892,2.3569806
178,1.3224039,4.3322244,3.3287098,2.4515333
179,1.2296389,3.995558,3.0967326,2.2974417
180,1.2413121,4.226153,3.2350988,2.3298838
181,1.3130938,4.188557,3.2911282,2.4229915
182,1.4607725,4.484924,3.4803655,2.5897205
183,1.258761,4.0097094,3.111638,2.3274906
184,1.2942266,4.3212614,3.3157048,2.424767
185,1.3905274,4.113989,3.2282562,2.4442558
186,1.2077487,4.161385,3.1710448,2.294558
187,1.5221446,4.2726636,3.3753383,2.576397
188,1.4490755,4.4754453,3.4700027,2.565347
189,1.2037286,3.9417717,3.0426419,2.2302818
190,1.0569689,4.0794067,3.0618434,2.1722794
191,1.2299676,4.0075064,3.1103585,2.326238
192,1.1942995,4.226129,3.2265718,2.3371818
193,1.1735544,3.9239552,3.011799,2.2272518
194,1.1633441,4.1227455,3.136959,2.249364
195,1.4615582,4.237198,3.3264887,2.5284722
196,1.4613556,4.471588,3.4952416,2.6043289
197,1.4155096,4.178834,3.2949204,2.4841545
198,1.5153475,4.483028,3.5070095,2.6447349
199,1.4160087,4.222853,3.339042,2.498979
200,1.1270791,4.104245,3.1170683,2.2417393
201,1.4011452,4.191535,3.2944014,2.483324
202,1.5358933,4.560524,3.571695,2.6820514
203,1.2979356,4.0585732,3.1756752,2.3645866
204,1.5017109,4.5027947,3.5164387,2.6150453
205,1.3841031,4.157997,3.248687,2.4375668
206,1.3573128,4.3817506,3.3831542,2.497339
207,1.2835428,4.088602,3.1750574,2.3645425
208,1.4684768,4.381495,3.4114652,2.539234
209,1.4438157,4.1371555,3.2538996,2.4681895
210,1.3326784,4.346539,3.361076,2.4865692
211,1.3724501,4.1240716,3.2247162,2.4404333
212,1.4184017,4.462369,3.4632928,2.5749335
213,1.2451513,3.9535193,3.083344,2.271272
214,1.2785618,4.2909293,3.291743,2.405197
215,1.2280831,4.035409,3.1225522,2.3107438
216,1.3161736,4.3570385,3.371232,2.4700048
217,1.2401175,4.018631,3.1208608,2.3223584
218,1.3645134,4.298067,3.2966633,2.4225576
219,1.2303865,3.9523916,3.0532866,2.2557154
220,1.3156464,4.2531333,3.25578,2.3976183
221,1.3431909,4.030645,3.121174,2.337749
222,1.1821632,4.1569266,3.1692054,2.3075142
223,1.300155,4.050649,3.1376574,2.353267
224,1.471881,4.4857802,3.4697874,2.5961745
225,1.3285611,4.0770802,3.178267,2.367968
226,1.4424753,4.3826814,3.409167,2.5514438
227,1.3130655,4.0913305,3.1644156,2.352451
228,1.2598941,4.269574,3.2707784,2.3850582
229,1.4614669,4.211924,3.3125565,2.5146482
230,1.1629559,4.103707,3.117549,2.258783
231,1.3247246,4.027378,3.1452556,2.348344
232,1.3044673,4.3308535,3.315887,2.4435205
233,1.0713446,3.8476083,2.9495409,2.139359
234,1.316505,4.459239,3.442575,2.5535967
235,1.459015,4.2383695,3.3537414,2.5553515
236,1.4884337,4.501608,3.5026824,2.6160958
237,1.3003477,4.0656633,3.1669233,2.3684452
238,1.3882926,4.4034004,3.4173129,2.5148523
239,1.386748,4.1246285,3.2252412,2.4410453
240,1.4861927,4.432669,3.4449801,2.5696647
241,1.2549691,3.975606,3.0782297,2.3081975
242,1.2628351,4.2882466,3.2888849,2.414657
243,1.1410545,3.9325857,3.033516,2.2082953
244,1.2318152,4.15679,3.1856716,2.3005626
245,1.4145054,4.135838,3.2509725,2.4390492
246,1.3744404,4.394553,3.3922856,2.5024073
247,1.3580935,4.136644,3.2367678,2.4522085
248,1.4988885,4.4258375,3.4548848,2.596147
249,1.4145912,4.1232386,3.2379003,2.4264278
250,1.3591726,4.371571,3.3995717,2.5125263
251,1.2844398,4.0740333,3.1626558,2.3654597
252,1.3449582,4.270642,3.2990725,2.413136
253,1.2562112,3.9760773,3.0920372,2.2799492
254,1.2877734,4.296256,3.3119626,2.4261754
255,1.4026004,4.170061,3.2836988,2.4571285
256,1.5408183,4.5111694,3.5247667,2.6390853
257,1.3118508,4.017946,3.148077,2.3503423
258,1.1507893,4.186043,3.1885018,2.2889588
259,1.1427735,3.881488,2.9961042,2.2111332
260,1.078651,4.1444893,3.1584933,2.2718434
261,0.9978451,4.049537,3.0503094,2.1638892
262,1.2863711,4.0229626,3.1094396,2.3258185
263,1.2444913,4.424085,3.3980043,2.4410813
264,1.5327103,4.1965017,3.3125174,2.5423644
265,1.4126835,4.4799333,3.4670875,2.5800195
266,1.2437675,3.9677105,3.0815501,2.282581
